,DATE,REVIEW,star
106,2019-6-27,운영자 멋대로 유저의 계정삭제하는 게임입니다. 지난 1년간 수 백만원의 팩을 구입하며 함께 게임하던 길드원이 단지 이벤트시 오류에 대한 질문메일을 보냈을뿐인데 규정위반이라며 계정을 삭제하고 어떤규정을 어겼다는 것인지 답도 없습니다. 이런 게임에 돈과 시간 열정을 받쳐 최고렙까지 달려왔다는 게 허무하고 실망스럽습니다. 제 계정도 언제든 갑자기 운영자 마음대로 삭제하겠죠? 차라리 그렇게 당할 바에는 다른 게임을 하겠습니다. 잘먹고 잘사세요.,1
107,2018-11-25,우선 개발자들을 위한 오류부터 말해준다. 길드 퀘스트라는 몹잡는 퀘스트가 있는데 몹을 잡을 땐 마나라는게 필요하다. 근데 여기서 부계정 사용이 가능하다. 안 쓰는 기기로 혹은 테블릿이나 컴터로 부계정을 사용하여 길퀘를 깬다. 여기서 누구나 쓸 수 있지라고 생각하는데 문제는 부계정을 당일에 무한 등록하여 길퀘만 하고 다시 계정 삭제. 이런거부터 패치 해야하지 않을까?,1
108,2020-8-1,"1. 하나부터 열까지 현질유도가 판을 침 첫 화면부터 현질유도에 게임 중간중간 돈을 쳐 바르지 않으면 진행이 개-느림 판타지 게임이라면서 적어도 스토리는 있어야하지 않나? 회사는 이 게임 만들어 놓고 현질 이벤트 업데이트만 하는거야? 2. 그리고 결정적으로 게임이 재미가 없음 보통 게임을 하면 npc라던가 다른 유저와 쌍방향 소통이 있어야 최소 지루하다는 느낌은 안받는데, 그냥 성채 중심으로 건물 몇개가 전부인 메인게임 화면도 지루함에 한 몫함 3.매력이 없음, 캐릭터나 몬스터 같은 게 정말 평범하고 그냥 좀 뭔가 짜증나 그냥 전체...
전체 리뷰",1
109,2018-10-17,"돈쓰면 갑자기 십만대가 500만이 되고, 갑자기 천만대가 보이고 .. 아무리 시간투자해도 못 이기고,... 이 게임도 시작한지 얼마안될땐 몰랐는데, 시간써가며 폰잡으면서 건강해치는거에 비해 돈 쓰면 금방 따라잡아 못따라가니, 돈 시뮬레이션. 거기다 일단 시간게임이니 이 게임에 집중한다고 스트레스 엄청날테니 이 정도면 안 해야한다는 이유 말한거 같은데. 고치기 전엔 하기 싫어요. 이게 내 리뷰.",1
110,2021-2-20,돈이 많이 들어~ㅠㅠ,4
111,2019-7-16,"일본겜!!!! 겜광고 엄청 많음.. 그래서 겜 속도도 엄청 느림. 버벅이면서 발열 엄청 나고 밧데리 훅 담. 지금까지 봐온 게임중 최악 Top10에 속함... 겜 종료할려는데 폰 뒤로가기 보다 앱솔루트가 더 앞이여서 겜 종료하기 쉽지 않음. 버튼 영역 아닌곳 잘 눌러보면 겜 종료 가능. 아.. 글구 렙 50 이상 못올림. 일정량 현질 해서 렙 50 가봤자... 그 이상 올라 갈려면 1000녹티스 필요함. 문제는 녹티스는 현질 할때만 쌓인다는거... ㅡㅡ### 즉 현질 엄청 안하면 렙 50 위로는 못올라감. 젤 중요한거는 일본겜!!!...
전체 리뷰",1
112,2018-12-20,이겜은 사기게임이니 하지마세요. 과금했는데 아이템을 안주고 결제를 찾을수가 없다는 답변만 계속오네요. 구글에서도 정상결제 되었다고 결제 수차례 영수증을 보내도 찾을수 없다는 답변만오고 이해할수 없는 게임이네요.구글에서도 처리 안해준다고 개발사 문제가 많다고 그러네요.이런 게임은 퇴출시켜야됨.,1
113,2019-1-18,"과금한거 목록대로 제대로 들어오지도 않고 구글환불요청하니 정책에 맞지 않는다고만 나오고... 환불을 해주던지 플래티넘을 더 넣어주던지.... 장난치는거도 아니고 진짜,,,, 과금일처리는 졸라 빠르면서 이딴건 늦게 처리하나",1
114,2020-8-14,완전 쓰레기게임... 현질안하면 맨날 성채 털리고 멘탈도 털림.. 제일 현명한 건 게임조차도 다운 안받는 것. 굳이 세력달성 미션을 하겠다면 달성하면 바로 관둬야됨.. 나도 세력미션만 할려다가 길드원들이랑 정들어서 계속하다보니 쿠기이상의 금액을 현질했다.. 내가 여태껏 게임하면서 이렇게 심하게 돈에미친 게임은 처음봤다... 현질 안하면 게임진행이 전혀 안되는 게임도 처음이고... 내 생에 최고의 쓰레기 게임이고 운영자도 쓰레기 다 쓰레기다...,1
115,2019-1-6,"진짜 재미도 없고 카카페에서 캐시 준다길래 깔았는데 주지도 않고 시간만 낭비했네요.. 그리고 게임 자체가 무슨 재미로 게임하는지도 모르겠고 손가락만 아프네요.. 이거랑 똑같고 디자인이나 이름만 다르지, 다 똑같고 해야되는 것도 똑같은데ㅡㅡ 그리고 이건 뭐 무과금으로 하면 시간 완전 많이 걸리네요 ㅋㅋ 레벨업도 힘들고 자원도 어느정도 만들어질때까지 기다려야되고 만드는데 시간도 오래걸리고..",1
116,2019-7-30,역시 이딴게임은 노잼이군요.. 다른게임에서 이게임 레벨10되면 코인 준다고 하길래 해봤더니만 그냥 게임 개판이네요 예상했지만요 이 노잼인 게임을 왜하는거죠? 그래픽도 별로고.. 진짜 그냥 남자분들이 즐기시는거 같네요.. 바로 1레벨 에서 2레벨로 성장 하기위해서 여러가지를 시키는데 너무 재미가 없어서 바로 삭제 했습니다. 운영자님 대체 뭐남으세요?? 이렇게 재미없는 게임으로 돈을 번다고요? 미쳤네요;,1
117,2020-11-9,카카오페이지 보상 왜 안주나요? 문의글에 보면 다른분들도 안주는거 같은데 이용자만 끌여들여서 과금하게 하고 보상은 안주는듯?,1
118,2019-8-23,"솔직히 적겠습니다. 모바일 게임은 시작부터 흥미를 끌만하게 필요하고 진행속도가 빨라야 내가 뭔가를 하고 있긴 하구나 생각이 들어야 합니다. 근데 이 게임은 처음부터 지루합니다. 5분하다가 졸 정도 입니다. 카카오페이지에서 세력20000? 뭐시기하면 캐쉬준다고 해서 시작하였는데, 이건 1시간해서 260000원 준다고 해도 안 합니다. 정말 재미없어요.",1
119,2019-7-2,아니왜 30일짜리결제했는데 누락되서 안들어오는 만골드가 이렇게 많은거죠? 최소삼일정도 안들어온거같은데 돈을받아가셨으면템을제대로주셔야할것아닙니까? 저뿐만이아니라 함께하는다른분도오늘 만골드안들어오셨다는데 확인후넣어주세요 뭔템을 이런식으로 팝니까?,1
120,2020-10-28,과금 없이는 거의 아무것도 못하네요. 안그래도 노가다 게임인데 과금 없이는 아무것도 못해서 게임이 싫어지고 부정적으로 생각 됩니다. 현질을 안하고도 재미있게 플레이 할 수 있게 만들이 주세요,1
121,2019-6-16,"네이버시리즈 쿠키이벤때매 왔는데,재료들이 감당이 안되네요.이벤트라고 하면서 진행하는건 순위가 좋아야 골드지급이고,것도 현질러들이 많으면 언감생신인건 당연지사고,갈 곳이 많은 행군은 왜 2개 제한이고,뭐 배우는 것도 한개씩이고...접속하면 현질광고는 좀 없앨수 있게 선택하게 해주세요.이거때매 폰이 느려지는거같아 오늘자 해보고 안돼면 삭제갈겁니다",1
122,2020-1-15,"광고,현질유도 최고의 게임임... 게다가 렙업할려면 녹티스영웅훈장이 있어야되는데 구매가능한건 녹티스훈장뿐이고.... 착각으로 구매한 녹티스훈장만 1M되는듯.... 하...진짜 렙업 좀 하게 녹티스영웅훈장도 판매하세요 아니면 녹티스훈장으로도 렙업가능하게 하든지...ㅡㅡ",2
123,2019-9-4,"게임자체를 안하다 시리즈 이벤트때문에 깔았는데 이 게임 운영자 자체 문제가많다. 4번의 결제로 과금하여 게임을하는데 일일골드 중복 안되면서 아이템팩은 계속나와 일일중복 날린 일수만 32일이다. 또한 패키지아이템에서 연구비용감소 팩이 있는데 누구는 1레벨부터 4레벨까지 따로따로구매해야하고 다른 누구는 하나만 구매해도 모두적용된다. 연구,건설 두번째대기열도 마찬가지다. 누군 27000원 27000원 총 54000원으로 따로따로 구매해야하는데 다른 누군 연구,건설 27000원인 하나의 팩만 구매해도 적용된다. 또한 연구1레벌부터 4레벨까...
전체 리뷰",1
124,2019-4-26,이런 게임 너무 많다. 포맷과 방식 모두 천편일률적으로 똑같다. 그런데 이 게임은 그러한 게임 중에서도 상당히 못 만든 게임이다. 글씨도 잘 안 보이고 조작하기 쉽지 않으며 레벨을 올리기도 어렵고 쓸데없는 연구에 돈을 쓰지 않고는 레벨을 올리기 어렵게 만들어서 게임할 의욕이 전혀 안 난다. 오로지 쿠키 때문에 잡고 있었는데 이제 손절한다. 파이널 판타지란 이름으로 이따위 게임을 만들다니 개발자는 좀 반성하길 바란다.,1
125,2019-4-19,게임 문의로도 말이 안통하고 그래서 리뷰로남깁니다. 4월8일 구매한 xp훈장팩 불과 3일만에 20배라는 수치로 올라갔구요 그래서 게임상의 조치를 원했지만 답변 3일에 한번오고 말장난치고 유저가지고 장난만 치는 게임인가요? 제가 확실한 증거를 위해 3일뒤 20배가 증가한 경험치팩을 사서 스크린샷 첨부후 다시 문의 했지만 또다시 돌아오는 답변은 운영측 잘못은 없다 산사람이 바보다 라는 답변이더군요. 게임 운영 이런식으로 밖에 못하세요? 환불 요구합니다. 환불해주세요,1
126,2018-11-6,네이버 쿠키때문에 오신분들... 제가 경험자로서 진짜 말씀드리는데요. 이게임 세력 10만을 5일안에 만들려면 적어도 이 게임에 현질 한번은 해야합니다..;; 5일안에 현질없이 하는건 진짜 거의 5일내내 밤세고 내내 이 게임을 하지 않는한 불가능해요.. 진짜 이건 비추천합니다. 차라리 적지만 어플다운+실행이벤트들을 많이 노리세요..그게 제일 간편해요.,1
127,2019-12-7,"당신도 할 수 있다! 1일 만에 성채 10레벨! 7일안에 10레벨 만들기 어려우셨죠? 농장 5개, 채석장 7개, 광산 5개, 은행 5개 씩 지어놓고 열심히 성채 업그레이드에 필요한 거 만 준비 해주시면 된답니다! 내 아이템 - 자원 에 들어가셔서 꾸준히 보급나오는 자원들을 사용해서 하루만에 성채 10 찍고! 미션 달성하고 지우시면 되겠습니다! 노잼!",1
128,2019-1-5,하하하하ㅏㅏㅏㅏ 미치겠네요 어떻게 골드가 날아가지?? 와 현질없이 거의 불가능 한듯...ㅋㅋㅋㅋㅋㅋ 평점이 마이너스가 없어서 아쉽네욬ㅋㅋㅋ아 진짜 미치겠다아ㅏㅏㅏㅋㅋㅋㅋ 이거 하고싶어서 한것도 아니고 다른 게임에서 무료 골드 받으려고 한건데 골드를 받으려다가 암을 받게생겼넼ㅋㅋㅋ망겜이다 정말.,1
129,2019-2-10,별로 재미있는 게임 요소도 없고.. 쿠키 준데서 했는데..세력 10만 만드는데 다른 유저분 한테 물어보니깐 일주일 정도 걸린 다던데.. 어떡해 5일 안에 어떻게 합니까..? 무료 쿠키여서 하는데 현질을 해야하네..ㅎ 이게 무료입니까? 게임이 재미도 없고 클릭 몇 번 하고 기다리는 거 뿐임..,1
130,2020-9-5,"게임성 1도 없는 현질 유도 게임 자원 수집하고 업그레이드 미니 게임이라곤 그래픽 구리고 투닥투닥거리는거 길드도 그냥 위치나 공유하면서 자원 점령하고 적 공격하는 건데 그럴바엔 차라리 직관적이고 렉없고 버그 없는 클오클이나 하지 누가봐도 대충만든 게임에다 돈 던질 생각없다 심지어 다른 캐시를 벌게하는 어플에서 전투력 20만 달성하면 혜택 크게 준다는게 현질을 오지게 해서 얻는게 고작 만원의 가치 그것만 보고 재미1도 없는 양산형 UI/UX 불편한 게임 심지어 스토리 없고 메일 폭탄에 퀘스트라곤 시간 기다리는 거 밖에 없고 그것마저 ...
전체 리뷰",1
131,2018-10-8,리워드앱 오류는 그 리워드앱에 성채레벨 캡쳐해서 문의보내면 해결해줍니다.. 이게임에서 리워드를 보상해주는게아니라요.. 여기다 댓글 남기셔도 답없어요 카카오페이지면 카카오에 캐슬이면 캐슬에 스샷해서 문의를 하셔야 보상줍니다..,3
132,2021-1-23,너무 자주 바뀜.,1
133,2019-6-6,음 성채 10렙 올리면 카카페에서 캐시 준다길래 해봤어요 뭐랄까 재미요소가 있는지 의문이 드는 겜이었어요. 처음에 겨우 '10렙 찍는데 2000캐시나 줘?'하고 신나라 하며 시작했는데 끝에 가서는 겨우 2000캐시를 얻자고 내가 이런 고역을 해야 하나 후회스러웠어요 캐시 잘 받았어요~ 💲_<,1
134,2019-8-3,이건머 이벤트를 하거나 뭔가를 수정할때면 접속불가 기본4시간은 지나야 접속대고 어떨때는 1루이상 접속안대고 게임을 하라는건지 말라는건지..삭제했다가 다시깔고를 수백번..점점 게임에 흥미를 잃어가네요..,1
135,2018-10-29,사기 집단이네.! 과금 물건이 다르게 들어와도.! 물건은 제대로 들어갔다 라는 메일이 10일이나걸리고.! 사용자를 아주 개호갱으로아는 집단이다! 괜히 시작해서 ..! 이번 한번 뿐만이 아니다.! 5번 이상이다.! 이게임 하지 않는게 이득이 이다.!,1
136,2019-5-11,"게임 보상때문에 이런 게임을 여러가지 해봤지만 이건 그중에서도 제일 최악의 게임이다 시스템이야 대충 거기서 거긴데 그래픽,게임렉, 초반 자원부족, 채집시간등 초반부터 유저를 지루하게 만들어 접게 만든다...로모 캐리비안등 다 보상을 받았지만...이게임은..너무 지루해서.,보상을 받기 힘들것 같다...",1
137,2019-4-7,스퀘어에닉스가 돈이 궁하긴 한가보네.. 이딴 쓰레기 과금유도 게임에 ip사용권을 판매한거 보면.. 파판15에 나오는 인물이나 몬스터들만 등장할뿐 파판하고는 완전 상관도 없는 별개의 핵과금유도 게임임.. 머신존이 똑같은 시스템에 껍데기만 바꿔다가 매번 내놓는 게임중의 하나인데 사람들도 신기한게 이런 게임에 매번 몇백에..많이 한 사람은 억단위 과금한 거 보면 정말 신기함.,1
138,2020-8-3,"아니 오늘부터 갑자기 화면이 안 켜져요. 소리도 나고 터치하면 버튼 눌리는 소리도 들리는데, 화면만 안 보여요.... 제 폰이 문젠가 했는데, 다른 어플들은 잘 되는 거 보면 게임 책임인 것 같은데... 빨리 해결해주세요....",1
